#chrom	start	end	freq
chr7	149847429	149849245	0.3427
chr7	149862257	149883330	0.0688
chr7	149862878	149883330	0.1342
chr7	149961203	150002640	1
chr7	150082353	150082848	0.0515
chr7	150284702	150307909	0.1076
chr7	150295338	150296230	0.0269
chr7	150299281	150307192	0.3293
chr7	150463015	150463607	0.0393
chr7	150477028	150477312	0.0185
chr7	150484363	150485814	0.0062
chr7	150675739	150676306	0.0722
chr7	150718801	150719495	0.0979
chr7	150811616	150812941	0.0097
chr7	151013429	151013875	0.0206
chr7	151057637	151058297	0.0206
chr7	151057934	151058136	0.2813
chr7	151229573	151232020	0.2998
chr7	151300011	151301008	0.0348
chr7	151434760	151435434	0.1546
chr7	151517420	151517819	0.0309
chr7	151526375	151528354	0.0129
chr7	151539084	151539645	0.0096
chr7	151551868	151552787	0.0081
chr7	151552037	151552548	0.05
chr7	151591399	151592305	0.2784
chr7	151613067	151613825	0.0722
chr7	151671004	151671703	0.0408
chr7	151671144	151671442	0.2533
chr7	151744832	151746193	0.0109
chr7	151904757	151966941	0.0732
chr7	151953386	151990694	0.2353
chr7	151988150	152073903	0.0206
chr7	152017456	152023528	0.0051
chr7	152082207	152082910	0.1032
chr7	152097984	152113800	1
chr7	152097984	152113286	0.1286
chr7	152188930	152192453	0.0098
chr7	152229550	152230517	0.0415
chr7	152244846	152246421	0.5656
chr7	152280942	152284781	0.1025
chr7	152318965	152319395	0.0206
chr7	152419399	152419767	0.7545
chr7	152511400	152546465	1
chr7	152567506	152568726	0.2371
chr7	152568021	152568177	0.0206
chr7	152571183	152582115	0.1327
chr7	152574929	152580274	0.0279
chr7	152578971	152580221	0.0052
chr7	152613050	152617707	0.0051
chr7	152708390	152708871	0.1579
chr7	152809917	152810064	0.0306
chr7	152999973	153000557	0.0309
chr7	153000082	153000230	0.1383
chr7	153310090	153310887	0.1165
chr7	153478097	153502491	0.0896
chr7	153502892	153506454	0.0121
chr7	153646704	153947907	0.1821
chr7	153758976	153760246	0.0452
chr7	153919345	153923440	0.0661
chr7	153932229	153933614	0.0206
chr7	153932320	153932862	0.0625
chr7	154140456	154140989	0.0825
chr7	154153673	154155138	0.1153
chr7	154266013	154267706	0.0144
chr7	154386472	154404486	0.3252
chr7	154391894	154400833	0.2349
chr7	154392156	154404572	0.1225
chr7	154447974	154448062	0.0206
chr7	154447734	154449434	0.0117
chr7	154448484	154449466	0.0401
chr7	154451816	154456154	0.1429
chr7	154454093	154456018	0.2857
chr7	154454445	154455387	0.0206
chr7	154467978	154468199	0.1061
chr7	154609239	154609753	0.3571
chr7	154609420	154609525	0.0167
chr7	154670934	154671384	0.2059
chr7	154675133	154675376	0.0515
chr7	154875649	154882970	0.0281
chr7	154884853	154892492	0.0204
chr7	154909932	154910669	0.0412
chr7	154910412	154910496	0.0206
chr7	154915794	154915969	0.08
chr7	154931321	154933065	0.0976
chr7	154931984	154932612	0.037
chr7	154941878	154942258	0.1939
chr7	154951183	154951765	0.0309
chr7	154962484	154966918	0.0057
chr7	154999921	155000392	0.0206
chr7	155054802	155055065	0.0209
chr7	155120248	155121131	0.0678
chr7	155135570	155142990	0.2619
chr7	155138166	155143307	0.0299
chr7	155138542	155141554	0.4064
chr7	155138556	155140407	0.008
chr7	155139312	155140190	0.0619
chr7	155140316	155141579	0.7423
chr7	155142963	155143623	0.2628
chr7	155143191	155143560	0.0412
chr7	155199433	155200153	0.0093
chr7	155198802	155202392	0.0225
chr7	155200046	155201290	0.0368
chr7	155200990	155201618	0.0515
chr7	155407598	155410423	0.0976
chr7	155409304	155410268	0.2076
chr7	155685184	155685472	0.134
chr7	155725202	155725591	0.0706
chr7	155725881	155728291	0.0206
chr7	155726672	155727017	0.1237
chr7	155726679	155727460	0.5155
chr7	155727059	155727587	0.1122
chr7	155882317	155887046	0.0061
chr7	155926147	155926331	0.022
chr7	155946488	155948999	0.0244
chr7	155946488	155948788	0.7561
chr7	156134931	156135608	0.1031
chr7	156312857	156313383	0.0309
chr7	156313072	156313143	0.0206
chr7	156383237	156395495	0.0877
chr7	156386510	156391522	0.0092
chr7	156389723	156390389	0.0127
chr7	156390173	156390408	0.025
chr7	156390036	156395593	0.1154
chr7	156582534	156583536	0.0078
chr7	156634588	156635174	0.0555
chr7	156750730	156752120	0.015
chr7	156879251	156879814	0.1856
chr7	157096027	157096946	0.0084
chr7	157118637	157120777	0.0152
chr7	157162188	157162851	0.0206
chr7	157223206	157223557	0.0206
chr7	157230342	157231287	0.2784
chr7	157233882	157235623	0.0976
chr7	157272515	157273355	0.0412
chr7	157272649	157273071	0.0356
chr7	157388157	157388342	0.0261
chr7	157437584	157443223	0.0084
chr7	157439456	157443897	0.0098
chr7	157439543	157443223	0.0383
chr7	157459643	157459987	0.0673
chr7	157503463	157504082	0.1333
chr7	157517128	157519276	0.1493
chr7	157522995	157528933	0.2388
chr7	157523766	157527151	0.2555
chr7	157524318	157524463	0.08
chr7	157524037	157525995	0.1122
chr7	157540250	157542598	0.0089
chr7	157649972	157653180	0.0052
chr7	157650782	157652807	0.0488
chr7	157665789	157666589	0.0309
chr7	157673688	157674157	0.0412
chr7	157687714	157688309	0.0206
chr7	157694167	157694813	0.2143
chr7	157694393	157694665	0.0454
chr7	157717245	157718026	0.0309
chr7	157719644	157720554	0.0369
chr7	157733055	157734384	0.0125
chr7	157733434	157734082	0.25
chr7	157733813	157734135	0.0333
chr7	157768984	157772032	0.0108
chr7	157774621	157775096	0.013
chr7	157787356	157787711	0.2268
chr7	157825495	157826200	0.1237
chr7	157850724	157854419	0.1667
chr7	157863537	157864136	0.0206
chr7	157876601	157879120	0.0488
chr7	157879872	157884411	0.186
chr7	157880504	157882797	0.0412
chr7	157882140	157883135	0.0052
chr7	157891582	157892454	0.0642
chr7	157891712	157892454	0.0214
chr7	157939660	157941221	0.0107
chr7	157939459	157942723	0.0058
chr7	157939548	157942056	0.033
chr7	157939583	157947033	0.0091
chr7	157940298	157941350	0.0074
chr7	157951135	157952085	0.0095
chr7	157980586	157981586	0.1397
chr7	158028809	158030997	0.0052
chr7	158029472	158030456	0.942
chr7	158037636	158038347	0.4227
chr7	158037863	158039667	0.0096
chr7	158041268	158041809	0.2577
chr7	158045960	158047920	0.0306
chr7	158046518	158047430	0.5899
chr7	158046631	158047401	0.0629
chr7	158052179	158052851	0.0412
chr7	158052280	158052569	0.0122
chr7	158052459	158052659	0.066
chr7	158065846	158067256	0.1029
chr7	158068544	158069738	0.1134
chr7	158068917	158069264	0.4618
chr7	158087754	158088234	0.25
chr7	158104617	158105264	0.1468
chr7	158111501	158138200	0.9889
chr7	158112117	158113121	0.0206
chr7	158112366	158112963	0.0954
chr7	158120935	158135410	0.1382
chr7	158121554	158135310	0.0399
chr7	158133578	158133859	0.0167
chr7	158209625	158211549	1
chr7	158217794	158218385	0.157
chr7	158217482	158220807	0.5109
chr7	158232942	158233948	0.018
chr7	158233514	158234279	0.0209
chr7	158245216	158246415	0.0722
chr7	158245777	158246157	0.0451
chr7	158249703	158250985	0.0825
chr7	158250185	158250491	0.0295
chr7	158250278	158250425	0.0722
chr7	158252321	158252752	0.0722
chr7	158314068	158314702	0.0619
chr7	158314028	158315338	0.2279
chr7	158314298	158314662	0.1134
chr7	158316098	158317253	0.0294
chr7	158395003	158395366	0.0235
chr7	158459824	158460613	0.0056
chr7	158459760	158461299	0.0269
chr7	158460028	158461077	0.0571
chr7	158460035	158460995	0.0194
chr7	158496115	158505426	0.0083
chr7	158499255	158504967	0.1514
chr7	158520949	158523142	0.055
chr7	158521706	158522576	0.0438
chr7	158574495	158574862	0.0087
chr7	158588921	158590575	0.1443
chr7	158589232	158590087	0.2474
chr7	158589562	158589695	0.0206
chr7	158589569	158589839	1
chr7	158589662	158589722	0.0167
chr7	158596441	158596746	0.0206
chr7	158631190	158632179	0.0368
chr7	158706868	158711201	0.3582
chr7	158707814	158710735	0.0345
chr7	158954886	158955052	0.1015
chr7	158995336	158996496	0.0069
chr7	159001183	159001677	0.0076
chr7	159001262	159002001	0.0732
chr7	159049342	159059687	0.0074
chr7	159117277	159120093	0.0051
chr7	159116829	159127004	0.023
chr7	159115952	159128541	0.3696
chr7	159117307	159123009	0.0159
chr8	10073	22850	0.1194
chr8	10073	45170	0.28
chr8	16537	22634	0.26
chr8	17005	131941	0.22
chr8	1	79014	0.1912
chr8	132133	170318	0.22
chr8	232152	233442	0.0488
chr8	323588	327471	0.0746
chr8	375967	390414	0.275
chr8	453756	454051	0.0115
chr8	478357	478708	0.0724
chr8	579277	581467	0.0123
chr8	579561	580358	0.0114
chr8	589464	590068	0.0619
chr8	589621	589880	0.0069
chr8	593625	601043	0.5339
chr8	594128	600729	0.0409
chr8	594761	598391	0.3646
chr8	624825	626847	0.0084
chr8	625219	626500	0.0153
chr8	644982	645969	0.0722
chr8	645554	645719	0.0619
chr8	646097	646964	0.0063
chr8	664416	664620	0.0309
chr8	790407	790768	0.0217
chr8	893349	893956	0.0412
chr8	914916	915889	0.0368
chr8	915167	915475	0.0515
chr8	915303	915661	0.0504
chr8	927660	929133	0.011
chr8	939601	943754	0.0276
chr8	963176	968188	0.0385
chr8	983073	986284	0.6341
chr8	1047040	1047909	0.1043
chr8	1051529	1052097	0.0309
chr8	1053463	1053694	0.0825
chr8	1071258	1072021	0.134
chr8	1079853	1080326	0.0206
chr8	1130479	1131402	0.0309
chr8	1130849	1131240	0.0382
chr8	1130936	1131145	0.0309
chr8	1147474	1147987	0.0515
chr8	1184876	1185399	0.0928
chr8	1185357	1186071	0.1856
chr8	1190479	1191401	0.0515
chr8	1190724	1191229	0.2371
chr8	1196689	1199603	0.1905
chr8	1197440	1198175	0.0722
chr8	1204675	1206575	0.0221
chr8	1236828	1237174	0.0412
chr8	1237115	1237198	0.0206
chr8	1246193	1246303	0.0309
chr8	1263397	1266917	0.1395
chr8	1265965	1266604	0.0928
chr8	1266104	1266315	0.0619
chr8	1286772	1287204	0.0206
chr8	1296434	1296732	0.0094
chr8	1298228	1300542	0.0916
chr8	1299386	1300486	0.0313
chr8	1305151	1307087	0.0051
chr8	1322766	1324654	0.0952
chr8	1324908	1324972	0.08
chr8	1333559	1333938	0.0412
chr8	1335929	1337683	1
chr8	1336193	1340893	0.1707
chr8	1338368	1363801	0.0059
chr8	1340940	1354983	0.0117
chr8	1366313	1368250	0.0206
chr8	1389876	1390759	0.1237
chr8	1390170	1390563	0.0235
chr8	1397969	1398631	0.0135
chr8	1408825	1411405	0.0387
chr8	1409373	1410708	0.0326
chr8	1431419	1432001	0.0412
chr8	1451426	1452395	0.0051
chr8	1469239	1469699	0.08
chr8	1509485	1512015	0.6279
chr8	1516399	1516638	0.0309
chr8	1519737	1520735	0.0825
chr8	1573805	1575062	0.0956
chr8	1588293	1588724	0.0206
chr8	1589667	1592934	0.2014
chr8	1590095	1591675	0.0488
chr8	1630597	1632320	0.0192
chr8	1631710	1633397	0.0098
chr8	1658708	1659205	0.3814
chr8	1658804	1659750	0.0575
chr8	1658827	1659124	0.025
chr8	1743801	1747738	1
chr8	1745671	1747372	0.0309
chr8	1746278	1747114	0.0841
chr8	1746395	1747051	0.0071
chr8	1776248	1777076	0.0206
chr8	1781029	1781215	1
chr8	1789974	1790251	0.0058
chr8	1797964	1798319	0.02
chr8	1798080	1798540	0.1077
chr8	1822978	1823447	0.044
chr8	1835419	1840933	0.2286
chr8	1833801	1838365	0.0623
chr8	1836150	1836985	0.0452
chr8	1836345	1836510	0.0309
chr8	1835962	1838825	0.3488
chr8	1836781	1838119	0.0209
chr8	1837287	1838106	0.1546
chr8	1837465	1839256	0.0645
chr8	1867121	1868311	0.0123
chr8	1901158	1901719	0.0408
chr8	1901386	1901543	0.1122
chr8	1939686	1942464	0.0058
chr8	1949350	1951397	0.0065
chr8	2002818	2003816	0.1753
chr8	2003051	2003294	0.0227
chr8	2029066	2029141	0.0206
chr8	2033376	2034445	0.0079
chr8	2033650	2034251	0.0093
chr8	2075315	2075802	0.0206
chr8	2075498	2075759	0.0185
chr8	2077955	2078238	0.025
chr8	2078104	2078366	0.0652
chr8	2077972	2086421	0.0286
chr8	2121909	2122512	0.0069
chr8	2122032	2122372	0.8654
chr8	2126400	2135899	0.0416
chr8	2132709	2393726	0.6917
chr8	2138419	2173955	0.0066
chr8	2150534	2161641	0.0334
chr8	2156942	2157223	0.0058
chr8	2164509	2165254	0.3402
chr8	2157947	2290270	0.0833
chr8	2199638	2200115	0.2165
chr8	2214807	2216902	0.0072
chr8	2215164	2216155	0.027
chr8	2218963	2324956	0.0125
chr8	2246375	2288118	0.5676
chr8	2245583	2273320	0.149
chr8	2246836	2270696	0.4507
chr8	2253910	2263804	0.3714
chr8	2254106	2259967	0.0208
chr8	2254073	2263666	0.0802
chr8	2254638	2259358	0.1363
chr8	2259359	2322814	0.0052
chr8	2321898	2322465	0.0612
chr8	2322134	2322326	0.0295
chr8	2479495	2482355	0.0306
chr8	2479877	2481398	0.6495
chr8	2480441	2480707	0.0167
chr8	2480438	2480928	0.0093
chr8	2652187	2652960	0.1103
chr8	2739490	2740218	0.0412
chr8	2739863	2740099	0.1797
chr8	2778474	2778828	0.1886
chr8	2887056	2893932	0.0066
chr8	3040846	3041082	0.0583
chr8	3047393	3048175	0.0928
chr8	3145219	3148552	0.1438
chr8	3367619	3369263	0.0226
chr8	3415554	3415995	0.0087
chr8	3581345	3581892	0.3388
chr8	3581457	3581778	0.0093
chr8	3783840	3785261	0.006
chr8	3783471	3791707	0.0501
chr8	3786823	3790267	0.0357
chr8	3788450	3790280	0.0403
chr8	3912633	3913484	0.0722
chr8	3973717	3974452	0.2268
chr8	3973886	3974958	0.0053
chr8	3985838	4010007	0.0052
chr8	3994770	3995942	0.2472
chr8	3994852	3995355	0.2952
chr8	3994899	4004476	0.032
chr8	3996599	4011843	0.0113
chr8	3998888	4004057	0.0079
chr8	4001985	4005670	0.008
chr8	4026559	4029806	0.0183
chr8	4122284	4125614	0.0453
chr8	4122379	4125505	0.4521
chr8	4122961	4124927	0.0896
chr8	4221870	4222613	0.0052
chr8	4222034	4222416	0.65
chr8	4318509	4319108	0.016
chr8	4343392	4344016	0.0714
chr8	4343644	4343796	0.0068
chr8	4389479	4389849	0.0206
chr8	4449199	4450231	0.0732
chr8	4906304	4915335	0.0051
chr8	4941180	4941561	0.0236
chr8	4979791	4981402	0.0488
chr8	4980267	4981111	0.0501
chr8	5241204	5241685	0.0515
chr8	5241458	5242190	0.0412
chr8	5410426	5411409	0.0199
chr8	5496613	5499417	0.0645
chr8	5587923	5607156	0.0247
chr8	5595207	5608744	0.0258
chr8	5595791	5606843	0.0659
chr8	5599576	5604495	0.0132
chr8	5727857	5730144	0.2307
chr8	5748101	5748581	0.0554
chr8	6120400	6125055	0.0214
chr8	6135090	6138037	0.275
chr8	6205343	6207249	0.0062
chr8	6229866	6231778	0.0274
chr8	6229809	6230928	0.0382
chr8	6587801	6588190	0.4141
chr8	6647876	6648756	0.1443
chr8	6648156	6648410	0.0737
chr8	6718934	6719318	0.0206
chr8	6740340	6740491	0.0412
chr8	6756412	6756999	0.0928
chr8	6789691	6791637	1
chr8	6790858	6791207	0.5155
chr8	6790719	6791358	0.4896
chr8	6790870	6798293	0.0106
chr8	6824453	6826965	0.3
chr8	6825399	6828766	0.0124
chr8	6826121	6881304	0.1387
chr8	6837939	6857686	0.0065
chr8	6570354	8147599	0.0071
chr8	6921124	7272237	0.008
chr8	6978815	6991302	0.0072
chr8	6990824	6996317	0.3457
chr8	6959821	7267353	0.009
chr8	7069911	7096515	0.275
chr8	6944774	8055248	0.0233
chr8	7060331	7212430	0.1343
chr8	7109868	7205388	0.129
chr8	7105017	7158851	0.1376
chr8	7111347	7158262	0.1045
chr8	7180920	7206304	0.1029
chr8	7186620	7226424	0.0052
chr8	7187747	7200792	0.4627
chr8	7186620	7456394	0.0059
chr8	7212582	7227421	0.0953
chr8	7212582	7238019	0.0375
chr8	7214599	7282966	0.0077
chr8	7154067	7474581	0.0344
chr8	7170477	8072303	0.1192
chr8	6962741	7696261	0.0075
chr8	7250368	7372233	0.0079
chr8	7029978	7935843	0.044
chr8	7267353	7456012	0.0069
chr8	7340343	7355399	0.0097
chr8	7355293	7364866	0.9719
chr8	7403612	7474054	0.2338
chr8	7403003	7444632	0.0064
chr8	7408755	7443752	0.1515
chr8	7524650	7633622	0.2857
chr8	7568721	7683809	0.1471
chr8	7705402	7721319	0.75
chr8	7709514	7750389	0.0079
chr8	7730050	7814951	0.0083
chr8	7738423	7787950	0.0097
chr8	7798645	7891744	0.0478
chr8	7812821	7844491	0.1912
chr8	7824620	7837749	0.3134
chr8	7854295	7866162	0.0444
chr8	7866158	7893236	0.2687
chr8	7866158	7892745	0.1642
chr8	7913301	7929099	0.325
chr8	7935855	7984149	0.0173
chr8	7935843	8018038	0.0159
chr8	7935855	7978905	0.0081
chr8	8052901	8090200	0.3381
chr8	8285302	8291745	0.0109
chr8	8385300	8387128	0.329
chr8	8581843	8590437	0.0057
chr8	8581660	8589572	0.9512
chr8	8749942	8751417	0.0052
chr8	9054884	9067942	0.0065
chr8	9055708	9062526	0.0086
chr8	9358733	9359430	0.0082
chr8	9496725	9501429	0.177
chr8	9498014	9499786	0.1508
chr8	9497963	9500876	0.0052
chr8	9628876	9628967	0.017
chr8	9688647	9688698	0.08
chr8	10041361	10041706	1
chr8	10291526	10292936	0.0109
chr8	11228359	11229284	0.0504
chr8	11236248	11247874	0.04
chr8	11245132	11248043	0.2813
chr8	11245064	11247131	0.219
chr8	11312653	11314577	0.0286
chr8	11491672	11495529	0.049
chr8	11494888	11495393	0.1322
chr8	11786255	11897177	0.0099
chr8	11860822	12059955	0.0146
chr8	11863303	11892340	0.0088
chr8	11895145	11904792	0.0881
chr8	11861797	12578090	0.0186
chr8	11934660	12061857	0.0111
chr8	11980944	12019024	0.009
chr8	11985588	11996618	0.0448
chr8	11985530	12007541	0.0388
chr8	11985614	12061857	0.0113
chr8	11986973	12002717	0.0344
chr8	11992339	12012945	0.2576
chr8	11987726	12061857	0.0191
chr8	12012393	12036822	0.0597
chr8	12026828	12035743	0.0746
chr8	12027254	12035743	0.1912
chr8	11934660	12377632	0.0092
chr8	12155035	12578090	0.026
chr8	12198776	12241942	0.0732
chr8	12206139	12242155	0.044
chr8	12216009	12242155	0.0305
chr8	12226746	12247486	0.0223
chr8	12162727	12443055	0.0223
chr8	12230989	12240728	0.2367
chr8	12162727	12362636	0.0091
chr8	12206455	12311626	0.0068
chr8	12232269	12277316	0.0079
chr8	12233308	12236368	0.4029
chr8	12232281	12241522	0.008
chr8	12232269	12343613	0.0166
chr8	12232269	12281121	0.0089
chr8	12230316	12251515	0.0755
chr8	12237311	12261868	0.4296
chr8	12239153	12247553	0.0052
chr8	12197233	12550756	0.0119
chr8	12189231	12412802	0.0185
chr8	12251282	12269899	0.0597
chr8	12260007	12281121	0.006
chr8	12260915	12443055	0.0172
chr8	12268503	12278082	0.0896
chr8	12269573	12278082	0.2206
chr8	12283126	12293852	1
chr8	12388847	12395515	0.0698
chr8	12389850	12448400	1
chr8	12456051	12466390	0.275
chr8	12468589	12502901	0.0052
chr8	12469192	12507071	0.0404
chr8	12508270	12530035	0.3
chr8	12528544	12529130	0.0058
chr8	12537143	12560664	0.0143
chr8	13310919	13311011	0.08
chr8	13593844	13595324	0.0309
chr8	13594221	13594877	0.0206
chr8	13594427	13594696	0.009
chr8	13590041	13614859	0.0062
chr8	13598291	13609678	0.0096
chr8	13599051	13600742	0.0091
chr8	13599039	13654166	0.0358
chr8	13614705	13652740	0.0107
chr8	13778064	13778403	0.4646
chr8	13786286	13787013	0.0089
chr8	13810229	13815237	0.1856
chr8	14451981	14452670	0.0133
chr8	14506781	14518629	0.0106
chr8	14587968	14588836	0.0147
chr8	15001213	15001693	0.0359
chr8	15047439	15051498	0.0062
chr8	15142499	15143922	0.0214
chr8	15231223	15231738	0.0115
chr8	15285789	15289396	0.0316
chr8	15399788	15419000	0.0343
chr8	15402007	15412096	0.0164
chr8	15410552	15411358	0.2041
chr8	15410977	15411074	0.0192
chr8	15413447	15436700	0.0071
chr8	15496269	15496890	0.0313
chr8	15776501	15787500	0.0054
chr8	16197702	16206745	0.0169
chr8	16197702	16211810	0.2147
chr8	16206954	16207123	0.0754
chr8	16258897	16274699	0.0599
chr8	16259572	16288052	0.021
chr8	16320489	16327714	0.0141
chr8	16545378	16545763	0.0988
chr8	16546365	16547337	0.1443
